6	2	4	5	7	1	8	3	0	
6	2	4	5	7	1	8	0	3	
6	2	4	5	0	1	8	7	3	
6	2	4	5	1	0	8	7	3	
6	2	4	5	1	3	8	7	0	
6	2	4	5	1	3	8	0	7	
6	2	4	5	1	3	0	8	7	
6	2	4	0	1	3	5	8	7	
0	2	4	6	1	3	5	8	7	
2	0	4	6	1	3	5	8	7	
2	1	4	6	0	3	5	8	7	
2	1	4	6	3	0	5	8	7	
2	1	4	6	3	7	5	8	0	
2	1	4	6	3	7	5	0	8	
2	1	4	6	0	7	5	3	8	
2	1	4	0	6	7	5	3	8	
2	1	4	5	6	7	0	3	8	
2	1	4	5	6	7	3	0	8	
2	1	4	5	0	7	3	6	8	
2	1	4	0	5	7	3	6	8	
0	1	4	2	5	7	3	6	8	
1	0	4	2	5	7	3	6	8	
1	4	0	2	5	7	3	6	8	
1	4	7	2	5	0	3	6	8	
1	4	7	2	5	8	3	6	0	
